URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://us.i.posthog.com/i/v0/e/?ip=0&_=1753706273180&ver=1.258.2&compression=gzip-js,COMPLETE,200,https,POST,application/json,/127.0.0.1,53874,us.i.posthog.com/107.21.58.231,443,,28 Jul 2025 18:07:53,28 Jul 2025 18:07:53,28 Jul 2025 18:07:53,28 Jul 2025 18:07:53,511,,,,3,2,506,3.32,476.666,133.5,,67,1363,,252,15,,
https://unified-uat.digit.org/localization/messages/v1/_search?module=digit-privacy-policy&locale=en_IN&tenantId=mz&_=1753706306795,COMPLETE,200,https,POST,application/json,/127.0.0.1,58358,unified-uat.digit.org/15.207.234.19,443,,28 Jul 2025 18:08:26,28 Jul 2025 18:08:30,28 Jul 2025 18:08:33,28 Jul 2025 18:08:34,7763,135,208,3142,62,1257,2959,2.566,45.306,13.614,906,1795,108,260,0,16854,,
https://unified-uat.digit.org/egov-mdms-service/v1/_search?tenantId=mz,COMPLETE,200,https,POST,application/json,/127.0.0.1,58372,unified-uat.digit.org/15.207.234.19,443,,28 Jul 2025 18:08:26,28 Jul 2025 18:08:30,28 Jul 2025 18:08:33,28 Jul 2025 18:08:33,6584,31,207,3143,64,181,2958,0.775,44.921,12.32,906,1734,235,260,0,1970,,
https://www.google.co.in/ads/ga-audiences?v=1&t=sr&slf_rd=1&_r=4&tid=G-3LN58ZJ5KN&cid=1508104661.1753696693&gtm=45je57n0v9195976050za200zb9224557134zd9224557134&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105134979~105134981&z=2080425574,COMPLETE,200,https,GET,image/gif,/127.0.0.1,58380,www.google.co.in/142.251.222.163,443,,28 Jul 2025 18:08:27,28 Jul 2025 18:08:31,28 Jul 2025 18:08:34,28 Jul 2025 18:08:34,6455,1,27,3069,27,20,3311,0.305,61.962,15.1,896,777,,260,0,42,,
https://analytics.google.com/g/collect?v=2&tid=G-3LN58ZJ5KN&gtm=45je57n0v9195976050za200zb9224557134zd9224557134&_p=1753706224576&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105134979~105134981&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AEAAAAQ&_s=3&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fuser%2Flogin&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fuser%2Flanguage-selection&sid=1753696692&sct=1&seg=1&dt=DIGIT%20HCM&en=page_view&_et=1262&tfd=86449,COMPLETE,204,https,POST,text/plain,/127.0.0.1,58388,analytics.google.com/216.239.34.181,443,,28 Jul 2025 18:08:28,28 Jul 2025 18:08:31,28 Jul 2025 18:08:34,28 Jul 2025 18:08:35,6445,59,33,3118,36,23,3176,0.343,54.222,11.304,904,1048,0,260,0,,,
https://us.i.posthog.com/i/v0/e/?ip=0&_=1753706309725&ver=1.258.2&compression=gzip-js,COMPLETE,200,https,POST,application/json,/127.0.0.1,53874,us.i.posthog.com/107.21.58.231,443,,28 Jul 2025 18:08:29,28 Jul 2025 18:08:29,28 Jul 2025 18:08:33,28 Jul 2025 18:08:33,3456,,,,65,9,3382,0.638,29.846,29.666,,67,1873,,252,15,,
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBA.woff2,COMPLETE,200,https,GET,font/woff2,/127.0.0.1,58344,fonts.gstatic.com/142.251.43.227,443,,28 Jul 2025 18:08:29,28 Jul 2025 18:08:29,28 Jul 2025 18:08:32,28 Jul 2025 18:08:33,6699,33,58,3063,12,532,3001,6.29,103.083,76.887,904,333,,260,516,40128,,
https://us.i.posthog.com/i/v0/e/?ip=0&_=1753706313228&ver=1.258.2&compression=gzip-js,COMPLETE,200,https,POST,application/json,/127.0.0.1,53874,us.i.posthog.com/107.21.58.231,443,,28 Jul 2025 18:08:33,28 Jul 2025 18:08:33,28 Jul 2025 18:08:36,28 Jul 2025 18:08:36,3330,,,,52,8,3270,0.521,28.288,33.375,,67,1404,,252,15,,
https://www.google-analytics.com/g/collect?v=2&tid=G-XYNP0YV2LH&gtm=45je57n0v9223891585za200zb9224557134zd9224557134&_p=1753706224576&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104573694~104684208~104684211~104948813&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AEAAAAQ&_s=3&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fuser%2Flogin&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fuser%2Flanguage-selection&sid=1753696695&sct=1&seg=1&dt=DIGIT%20HCM&en=page_view&_et=1229&tfd=91434,COMPLETE,204,https,POST,text/plain,/127.0.0.1,42222,www.google-analytics.com/142.251.223.14,443,,28 Jul 2025 18:08:33,28 Jul 2025 18:08:36,28 Jul 2025 18:08:39,28 Jul 2025 18:08:39,6369,1,58,3069,34,24,3183,0.346,57.264,10.833,912,1035,0,260,0,,,
https://www.google-analytics.com/g/collect?v=2&tid=G-FS7DJ7SGKL&gtm=45je57n0v9195976050za200zb9224557134zd9224557134&_p=1753706224576&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105134979~105134981&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AEAAAAQ&_s=3&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fuser%2Flogin&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fuser%2Flanguage-selection&sid=1753696692&sct=1&seg=1&dt=DIGIT%20HCM&en=page_view&_et=1292&tfd=91475,COMPLETE,204,https,POST,text/plain,/127.0.0.1,42230,www.google-analytics.com/142.251.223.14,443,,28 Jul 2025 18:08:33,28 Jul 2025 18:08:36,28 Jul 2025 18:08:39,28 Jul 2025 18:08:39,6361,1,59,3061,34,24,3182,0.348,57.558,10.833,912,1045,0,260,0,,,
